date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
01-jun-2014,0,16.3,0,9.1,0,7.8,0,0,1015.3,4.8,0,10,0,200,0,17,16.385,1.2,1.6,17.1,17.1,9.8,658
02-jun-2014,0,16.6,0,10.2,0,12.1,0,0,1011.4,5,0,10,0,280,0,15,16.5,2.2,3,19,19,12,1400
03-jun-2014,0,15.3,0,7.9,0,7.2,0,8.6,1006.8,3.6,0,12,0,270,0,19,16.048,2.3,3.2,12.3,12.3,5.7,1624
04-jun-2014,0,15.1,0,4.8,0,4.1,0,0.2,1004.4,6.6,0,13,0,300,0,24,15.163,3,4.4,14.8,14.8,8.5,2388
05-jun-2014,0,16,0,1.9,0,0.9,0,0,1004.6,3.9,0,9,0,140,0,16,15.587,3.3,4.7,17.7,17.7,11.9,2774
06-jun-2014,0,14.9,0,11,0,9,0,17.2,1000.6,10.3,0,17,0,90,0,26,14.865,1.1,1.7,1.5,1.5,-4.2,596
07-jun-2014,0,17.2,0,12.3,0,12,0,0.4,1001.3,8.6,0,13,0,130,0,21,16.305,2.6,3.8,3.6,3.6,-1.8,1766
08-jun-2014,0,16.5,0,11.3,0,10.5,0,11.4,1005.2,8.5,0,13,0,150,0,23,16.403,2.3,3.5,0,-5.6,-10,1727
09-jun-2014,0,16.6,0,11.7,0,11.8,0,6.2,1006.3,7.6,0,14,0,160,0,21,16.767,2.4,3.5,0,-3.8,-10,1674
10-jun-2014,0,17.2,0,10.2,0,10.8,0,12.8,1008.4,4.9,0,12,0,170,0,19,17.03,2.6,3.6,0,-10,-10,1839
11-jun-2014,0,18.2,0,8.1,0,6.7,0,0,1018,4.1,0,10,0,190,0,16,17.118,2.7,3.7,2.7,2.7,-6.8,1877
12-jun-2014,0,20.4,0,10.3,0,8.8,0,0.1,1022.4,5.2,0,10,0,170,0,16,18.733,3.9,5.4,6.4,6.4,-2.6,2720
13-jun-2014,0,21.1,0,10.4,0,9.9,0,0,1021.2,4.1,0,8,0,280,0,14,19.275,3.2,4.3,9.4,9.4,0.7,2102
14-jun-2014,0,20.7,0,12.1,0,12,0,0,1023.1,4.9,0,9,0,340,0,13,19.465,3.4,4.6,12.5,12.5,4.1,2212
15-jun-2014,0,20.6,0,11.5,0,10.5,0,0,1024.7,4.5,0,8,0,50,0,13,19.312,3,4,15.2,15.2,7.1,1864
16-jun-2014,0,21.4,0,11.7,0,10.5,0,0,1024.5,4.1,0,11,0,30,0,16,19.858,3.7,4.9,18.4,18.4,10.8,2333
17-jun-2014,0,24.1,0,8.4,0,7,0,0,1024.3,3.1,0,9,0,60,0,14,20.212,3.9,5.1,21.6,21.6,14.6,2444
18-jun-2014,0,26,0,10.1,0,9,0,0,1023,3.8,0,9,0,300,0,15,20.99,4.1,5.4,24.9,24.9,18.5,2433
19-jun-2014,0,20.6,0,11.8,0,11.7,0,0,1020.9,4.9,0,8,0,10,0,16,19.72,3,4,27.2,27.2,21.3,1724
20-jun-2014,0,20.3,0,10.7,0,8.3,0,0,1018.7,4.6,0,11,0,10,0,19,19.548,4,5.4,30.2,30.2,24.8,2662
21-jun-2014,0,21.1,0,10.9,0,9.9,0,0,1017.3,4.4,0,9,0,30,0,15,19.955,3.4,4.5,32.7,32.7,27.7,2028
22-jun-2014,0,21,0,11,0,8.4,0,0,1018.3,4,0,9,0,40,0,14,19.815,3.4,4.5,35,35,30.4,2074
23-jun-2014,0,21.8,0,13,0,13,0,0,1019.5,3.5,0,8,0,60,0,15,20.325,3.4,4.4,37.3,37.3,33.1,1884
24-jun-2014,0,23.5,0,10,0,8.7,0,0,1016.5,3.6,0,7,0,160,0,11,20.97,3.8,5,39.8,39.8,36,2297
25-jun-2014,0,18.3,0,14.7,0,15.2,0,3.9,1010.4,5.6,0,11,0,90,0,15,20.272,2,2.6,37.1,37.1,33.6,1036
26-jun-2014,0,16.5,0,10,0,13.5,0,25,1005.6,4.3,0,10,0,90,0,19,17.65,1.2,1.6,12.9,12.9,9.5,614
27-jun-2014,0,17,0,9.2,0,8.2,0,6.3,1004.3,3.3,0,10,0,120,0,16,17.265,2.3,3.1,8.7,8.7,5.5,1490
28-jun-2014,0,18.8,0,9.2,0,8,0,0.1,1007.1,3.6,0,9,0,40,0,13,17.435,2.6,3.5,11,11,8,1606
29-jun-2014,0,19.3,0,9.5,0,8.4,0,0,1009.8,3.1,0,8,0,190,0,13,18.145,3,4,13.8,13.8,11.1,1840
30-jun-2014,0,18.8,0,10,0,9.2,0,0,1010.7,6.2,0,13,0,90,0,18,18.698,4.2,5.9,17.5,17.5,15.3,2942
01-jul-2014,0,22,0,7.6,0,6.9,0,0,1014.3,3.8,0,9,0,90,0,14,19.015,3.9,5.3,20.8,20.8,19,2608
02-jul-2014,0,21.1,0,8.5,0,7.9,0,0,1015.1,5.8,0,12,0,200,0,20,18.515,2.8,3.9,23.1,23.1,21.6,1696
03-jul-2014,0,20.5,0,14.3,0,12.5,0,0,1008.2,6.4,0,11,0,240,0,19,19.17,2.8,3.8,25.3,25.3,24.1,1545
04-jul-2014,0,17.8,0,11,0,13.9,0,8.5,998.2,5.9,0,10,0,180,0,16,17.978,1.5,2,18,18,16.9,695
05-jul-2014,0,17.3,0,8.4,0,8,0,2.9,997.2,4.9,0,11,0,270,0,18,17.23,3.1,4.2,17.7,17.7,16.9,2061
06-jul-2014,0,17.4,0,5.5,0,5.2,0,5.1,1002.5,5.4,0,14,0,270,0,22,16.705,3,4.3,15.1,15.1,14.6,2222
07-jul-2014,0,16.9,0,8.6,0,7.1,0,5.7,1008.7,2.3,0,8,0,290,0,13,16.597,2.1,2.8,11.2,11.2,10.9,1341
08-jul-2014,0,18.9,0,9.4,0,8.3,0,0.4,1015.9,6.7,0,13,0,280,0,22,17.12,3.3,4.7,13.8,13.8,13.8,2182
09-jul-2014,0,19.5,0,8.4,0,6.8,0,0.6,1020.5,5.6,0,10,0,280,0,15,17.413,2.9,4.1,15.8,15.8,16,2078
10-jul-2014,0,18.6,0,14.4,0,13.4,0,0,1017.6,5.7,0,10,0,290,0,14,17.73,1.8,2.3,17.3,17.3,17.7,822
11-jul-2014,0,19.2,0,13.6,0,13,0,0.1,1014,2.5,0,6,0,260,0,9,17.888,1.6,2.1,18.5,18.5,19.1,829
12-jul-2014,0,19,0,13.9,0,15.5,0,0.2,1008.2,5.1,0,11,0,280,0,19,18.13,1.5,2,19.6,19.6,20.2,649
13-jul-2014,0,20.5,0,10.9,0,11.6,0,0,1006.9,4.8,0,9,0,300,0,13,18.155,3.4,4.5,22.4,22.4,23.3,2035
14-jul-2014,0,20.9,0,10.6,0,10,0,0.7,1007.3,6.8,0,13,0,240,0,23,17.79,2,2.7,23.3,23.3,24.3,987
15-jul-2014,0,19.1,0,12.6,0,12.2,0,0,1012.2,4.7,0,11,0,170,0,17,18.382,2.7,3.6,25.4,25.4,26.6,1630
16-jul-2014,0,21.6,0,11.5,0,14.2,0,0.5,1012.1,5.8,0,11,0,190,0,19,19.105,2.8,3.8,27,27,28.4,1632
17-jul-2014,0,21.6,0,9.6,0,9.4,0,0,1010.7,4.5,0,10,0,100,0,15,19.255,3.3,4.5,29.6,29.6,31.2,2205
18-jul-2014,0,23.2,0,15.7,0,14.2,0,4,1004.4,4.2,0,10,0,170,0,14,20.577,3.2,4.2,27.9,27.9,29.7,1756
19-jul-2014,0,19.2,0,15.2,0,15.6,0,16,1003.2,2.9,0,6,0,230,0,9,19.923,1.6,2.1,13.1,13.1,15,831
20-jul-2014,0,22,0,12.7,0,12.9,0,0,1008.7,4.4,0,8,0,290,0,15,20.042,3.2,4.3,16,16,18.1,1936
21-jul-2014,0,19.5,0,14.2,0,15.1,0,1.2,1014.5,3.5,0,8,0,190,0,12,19.587,1.5,1.9,16,16,18.2,771
22-jul-2014,0,22.2,0,17.3,0,17.4,0,0.1,1017.1,3.9,0,9,0,160,0,13,20.825,2.4,3.1,18,18,20.3,1303
23-jul-2014,0,23.9,0,14.2,0,17.1,0,0.1,1015.3,3.3,0,7,0,110,0,12,21.21,2.5,3.2,19.9,19.9,22.4,1282
24-jul-2014,0,25.6,0,13.2,0,13.4,0,12.6,1013.1,3.8,0,12,0,50,0,23,21.157,3.2,4.2,10,10,12.6,1792
25-jul-2014,0,25.7,0,14.3,0,14.7,0,0.2,1012.7,4,0,8,0,100,0,11,21.823,3.7,4.8,13.1,13.1,16,2137
26-jul-2014,0,21.6,0,14,0,16.6,0,0,1014.3,5.3,0,11,0,320,0,17,21.067,2.7,3.6,15.5,15.5,18.5,1495
27-jul-2014,0,20.2,0,12,0,13,0,0,1015.1,5.8,0,13,0,290,0,21,19.785,3.1,4.2,18.1,18.1,21.4,1940
28-jul-2014,0,20.1,0,12.7,0,12.6,0,0,1015.4,5.9,0,11,0,280,0,19,18.98,2.3,3,20,20,23.4,1144
29-jul-2014,0,19.4,0,14.1,0,14.5,0,0,1015,6,0,12,0,300,0,19,19.698,2.6,3.5,22.1,22.1,25.6,1454
30-jul-2014,0,22.2,0,11.4,0,10.8,0,0,1012.3,5.5,0,10,0,250,0,16,19.597,3,4,24.5,24.5,28.2,1807
31-jul-2014,0,21.5,0,14.5,0,15,0,0.1,1006.7,5,0,12,0,240,0,19,19.802,2.3,2.9,26.2,26.2,29.9,1005
01-aug-2014,0,18.6,0,13.1,0,13.6,0,8.1,1000.2,3.2,0,8,0,280,0,13,19.525,2,2.7,19.6,19.6,23.4,1163
02-aug-2014,0,17.3,0,11.9,0,11.8,0,0.1,998,7,0,12,0,310,0,21,18.9,2.6,3.6,21.7,21.7,25.6,1569
03-aug-2014,0,20.1,0,8.8,0,11,0,0.1,1003,6.7,0,12,0,280,0,20,18.528,3.1,4.3,24.1,24.1,28.1,2040
04-aug-2014,0,20.9,0,6.2,0,6.5,0,0.2,1007.7,4.2,0,10,0,170,0,16,18.555,2.8,3.8,26.1,26.1,30.3,1939
05-aug-2014,0,19.8,0,13.5,0,12.8,0,7.4,1005.4,3.9,0,9,0,290,0,13,19.165,1.9,2.5,20.2,20.2,24.4,1052
06-aug-2014,0,20.6,0,9,0,11.8,0,0,1007,4.8,0,13,0,270,0,19,19.622,3.1,4.2,22.7,22.7,27,2170
07-aug-2014,0,20.7,0,7.2,0,7.3,0,0.6,1008.5,3.7,0,9,0,170,0,15,18.778,2.7,3.7,24.2,24.2,28.7,1785
08-aug-2014,0,20.2,0,10.8,0,11.1,0,0,1003.4,4.3,0,11,0,270,0,16,19.182,3,4,26.6,26.6,31.1,1897
09-aug-2014,0,20.1,0,7.5,0,6.4,0,13.5,996.7,5,0,11,0,200,0,20,17.878,2.5,3.4,15,15,19.6,1525
10-aug-2014,0,17.9,0,9.6,0,9.2,0,5.8,996,7.5,0,19,0,280,0,31,16.83,2.4,3.3,11.2,11.2,15.9,1498
11-aug-2014,0,18.1,0,7.3,0,6.3,0,1.5,1000.9,7.2,0,16,0,250,0,29,16.305,2.7,3.9,12.1,12.1,16.9,1926
12-aug-2014,0,18.3,0,10,0,8.8,0,1.4,999.8,7.3,0,15,0,240,0,28,16.712,2.8,4.1,13.3,13.3,18.2,1989
13-aug-2014,0,19.1,0,12.8,0,11.5,0,0.2,1003.3,7.9,0,14,0,280,0,22,17.557,2.8,3.8,15.5,15.5,20.5,1699
14-aug-2014,0,18.9,0,9.8,0,11.7,0,5.7,1008.6,5.8,0,14,0,350,0,24,17.88,2.5,3.5,11.9,11.9,17.1,1664
15-aug-2014,0,18.7,0,9.7,0,8.8,0,0,1016,5.3,0,10,0,290,0,17,17.038,2.5,3.4,14.2,14.2,19.4,1565
16-aug-2014,0,17.2,0,9.9,0,8.6,0,0,1014.8,6.3,0,14,0,280,0,22,16.445,1.7,2.3,15.7,15.7,21,845
17-aug-2014,0,18.2,0,8.7,0,11.4,0,0.4,1009,8.4,0,14,0,300,0,23,16.972,2.7,4,17.6,17.6,23,2044
18-aug-2014,0,17.8,0,8.5,0,6.7,0,0,1010.2,6.6,0,11,0,310,0,18,16.057,2.6,3.7,19.9,19.9,25.3,1711
19-aug-2014,0,17.5,0,7.9,0,7.1,0,0.7,1012.6,5.1,0,9,0,320,0,18,16.255,2.6,3.6,21.3,21.3,26.8,1813
20-aug-2014,0,16.6,0,5.4,0,3.6,0,0,1014.8,3.9,0,7,0,290,0,13,15.645,2.2,2.9,23,23,28.6,1483
21-aug-2014,0,16.5,0,5.3,0,4,0,1.8,1009.9,5.2,0,14,0,260,0,22,15.225,1.8,2.5,22.7,22.7,28.3,1270
22-aug-2014,0,17.1,0,7.6,0,6.5,0,0.1,1009.8,4.8,0,9,0,10,0,15,15.515,2.3,3.2,24.4,24.4,30.1,1595
23-aug-2014,0,18.2,0,3.7,0,1.9,0,0,1013.3,3.4,0,8,0,320,0,12,15.04,2.5,3.4,26.3,26.3,32.1,1852
24-aug-2014,0,15.6,0,6.8,0,5.5,0,4,1007.1,5.6,0,10,0,140,0,19,14.767,0.9,1.3,23,23,28.8,547
25-aug-2014,0,19.8,0,14.9,0,12.6,0,5.4,995.2,6.1,0,10,0,100,0,19,16.658,1.6,2.1,18.9,18.9,24.7,855
26-aug-2014,0,19.1,0,14.1,0,12.2,0,0.1,998.6,6.5,0,11,0,40,0,17,16.818,1.7,2.2,20.2,20.2,26,807
27-aug-2014,0,17.4,0,12.6,0,13.8,0,5.4,999.8,9.2,0,17,0,130,0,28,16.235,1,1.3,15.5,15.5,21.4,410
28-aug-2014,0,18.4,0,9.7,0,6.7,0,0.9,998.8,8.7,0,16,0,210,0,30,16.045,2.1,3.2,16.5,16.5,22.4,1557
29-aug-2014,0,18.3,0,11.7,0,13,0,1.4,1004.1,8.3,0,18,0,250,0,33,15.757,1.6,2.1,16.4,16.4,22.4,773
30-aug-2014,0,17.7,0,11,0,10.3,0,0.3,1011.7,6.5,0,14,0,280,0,21,15.783,2,2.8,17.9,17.9,23.9,1259
31-aug-2014,0,18.9,0,7.1,0,4.6,0,0.2,1013.1,4.3,0,11,0,220,0,16,15.578,1.5,2,18.9,18.9,24.9,1021
01-sep-2014,0,16.9,0,9.9,0,7.2,0,0,1016.3,2.9,0,7,0,0,0,10,16.1,1.5,2,20.2,20.2,26.2,920
02-sep-2014,0,18.7,0,8.4,0,12,0,0,1017.6,2.5,0,8,0,100,0,13,16.575,1.9,2.5,21.7,21.7,27.8,1230
